Nfact;FechaVenta;FechaPago;PrecioVenta;CostoVenta;Margen;ProdId;Sucursal;IdCliente
1559;2015-12-09 00:00:00,000;2016-02-07 00:00:00,000;97540158;29779423;67760735;1524;"C03";4810
1560;2015-12-09 00:00:00,000;2016-01-27 00:00:00,000;99329275;30172653;69156622;1526;"C03";4878
1565;2015-12-17 00:00:00,000;2015-12-24 00:00:00,000;2065350;30826161;-28760811;1555;"C03";4814
1570;2015-12-18 00:00:00,000;2016-02-13 00:00:00,000;51840624;31015566;20825058;1530;"C03";4828
1610;2016-02-08 00:00:00,000;2016-05-07 00:00:00,000;7469732;37718661;-30248929;1550;"C03";4820
1615;2016-02-11 00:00:00,000;2016-03-06 00:00:00,000;22906926;30339947;-7433021;1527;"C03";4918
1620;2016-02-16 00:00:00,000;2016-02-29 00:00:00,000;39991523;29410295;10581228;1537;"C03";4801
1621;2016-02-17 00:00:00,000;2016-02-26 00:00:00,000;97143909;35435914;61707995;1539;"C03";4826
1627;2016-02-24 00:00:00,000;2016-02-27 00:00:00,000;38560100;35435914;3124186;1539;"C03";4864
1647;2016-03-17 00:00:00,000;2016-05-19 00:00:00,000;84180839;34347677;49833162;1532;"C03";4899
1650;2016-03-24 00:00:00,000;2016-06-14 00:00:00,000;62969081;34347677;28621404;1532;"C03";4809
1679;2016-04-19 00:00:00,000;2016-05-01 00:00:00,000;6640249;28454772;-21814523;1546;"C03";4889
1680;2016-04-19 00:00:00,000;2016-05-27 00:00:00,000;65206072;34978105;30227967;1551;"C03";4934
1695;2016-04-30 00:00:00,000;2016-05-14 00:00:00,000;23758498;27800003;-4041505;1552;"C03";4832
1737;2016-05-22 00:00:00,000;2016-08-15 00:00:00,000;10494589;30929926;-20435337;1541;"C03";4863
1749;2016-06-06 00:00:00,000;2016-08-16 00:00:00,000;73143037;34978105;38164932;1551;"C03";4830
1767;2016-06-21 00:00:00,000;2016-09-24 00:00:00,000;79756906;33493114;46263792;1534;"C03";4837
1781;2016-07-01 00:00:00,000;2016-09-14 00:00:00,000;35323920;31960772;3363148;1523;"C03";4860
1789;2016-07-11 00:00:00,000;2016-08-21 00:00:00,000;89144220;39637083;49507137;1528;"C03";4861
1812;2016-08-01 00:00:00,000;2016-09-14 00:00:00,000;41843163;39372824;2470339;1543;"C03";4884
1817;2016-08-09 00:00:00,000;2016-09-21 00:00:00,000;79844427;33493114;46351313;1534;"C03";4899
1837;2016-09-05 00:00:00,000;2016-11-22 00:00:00,000;26519089;29839505;-3320416;1522;"C03";4899
1845;2016-09-14 00:00:00,000;2016-09-30 00:00:00,000;62138845;31666202;30472643;1521;"C03";4812
1854;2016-09-28 00:00:00,000;2016-11-23 00:00:00,000;67377615;44980798;22396817;1540;"C03";4831
1866;2016-10-15 00:00:00,000;2016-12-29 00:00:00,000;94823125;30172653;64650472;1526;"C03";4894
1871;2016-10-18 00:00:00,000;2016-11-01 00:00:00,000;99965386;31015566;68949820;1530;"C03";4874
1895;2016-11-26 00:00:00,000;2017-02-13 00:00:00,000;50461233;37266935;13194298;1542;"C03";4896
1902;2016-12-04 00:00:00,000;2016-12-21 00:00:00,000;43243283;35422391;7820892;1545;"C03";4840
1923;2017-01-03 00:00:00,000;2017-01-08 00:00:00,000;35916525;33846226;2070299;1525;"C03";4875
1925;2017-01-04 00:00:00,000;2017-03-12 00:00:00,000;95489352;33544527;61944825;1533;"C03";4819
1928;2017-01-06 00:00:00,000;2017-04-05 00:00:00,000;33636328;30253926;3382402;1547;"C03";4823
1938;2017-01-16 00:00:00,000;2017-04-15 00:00:00,000;55059433;44980798;10078635;1540;"C03";4802
1972;2017-02-19 00:00:00,000;2017-03-24 00:00:00,000;51892878;29839505;22053373;1522;"C03";4808
1989;2017-03-11 00:00:00,000;2017-05-16 00:00:00,000;45339593;44980798;358795;1540;"C03";4886
1992;2017-03-14 00:00:00,000;2017-06-06 00:00:00,000;57731951;31243926;26488025;1549;"C03";4811
1996;2017-03-18 00:00:00,000;2017-03-31 00:00:00,000;56983329;28454772;28528557;1546;"C03";4829
1999;2017-03-21 00:00:00,000;2017-05-18 00:00:00,000;72074589;33846226;38228363;1525;"C03";4829
2000;2017-03-21 00:00:00,000;2017-05-13 00:00:00,000;51010509;29779423;21231086;1524;"C03";4911
2011;2017-03-31 00:00:00,000;2017-06-30 00:00:00,000;30021396;33493114;-3471718;1534;"C03";4809
2012;2017-03-31 00:00:00,000;2017-05-24 00:00:00,000;51661993;37718661;13943332;1550;"C03";4919
2016;2017-04-09 00:00:00,000;2017-06-18 00:00:00,000;61190650;27800003;33390647;1552;"C03";4804
2040;2017-05-11 00:00:00,000;2017-07-04 00:00:00,000;93164315;29184176;63980139;1529;"C03";4863
2042;2017-05-13 00:00:00,000;2017-06-01 00:00:00,000;7226519;33774964;-26548445;1554;"C03";4814
2050;2017-05-20 00:00:00,000;2017-06-22 00:00:00,000;96250053;28764214;67485839;1553;"C03";4857
2074;2017-06-01 00:00:00,000;2017-06-16 00:00:00,000;93380939;37718661;55662278;1550;"C03";4856
2076;2017-06-02 00:00:00,000;2017-08-07 00:00:00,000;73185779;39637083;33548696;1528;"C03";4821
2086;2017-06-10 00:00:00,000;2017-06-22 00:00:00,000;31763542;30580490;1183052;1536;"C03";4820
2103;2017-06-25 00:00:00,000;2017-08-26 00:00:00,000;90291236;29410295;60880941;1537;"C03";4886
2105;2017-06-27 00:00:00,000;2017-08-13 00:00:00,000;77930147;34978105;42952042;1551;"C03";4880
2124;2017-07-18 00:00:00,000;2017-09-22 00:00:00,000;46569115;30929926;15639189;1541;"C03";4822
2126;2017-07-19 00:00:00,000;2017-09-06 00:00:00,000;85911469;30580490;55330979;1536;"C03";4921
2151;2017-08-09 00:00:00,000;2017-10-17 00:00:00,000;55605894;33544527;22061367;1533;"C03";4856
2152;2017-08-10 00:00:00,000;2017-10-12 00:00:00,000;58375091;33774964;24600127;1554;"C03";4852
2162;2017-08-24 00:00:00,000;2017-10-01 00:00:00,000;51653432;31960772;19692660;1523;"C03";4821
2201;2017-09-26 00:00:00,000;2017-09-28 00:00:00,000;67292077;31243926;36048151;1549;"C03";4914
2206;2017-09-30 00:00:00,000;2017-11-23 00:00:00,000;70092007;37266935;32825072;1542;"C03";4834
2212;2017-10-07 00:00:00,000;2017-12-12 00:00:00,000;56326264;37266935;19059329;1542;"C03";4808
2218;2017-10-15 00:00:00,000;2017-11-07 00:00:00,000;78334398;30253926;48080472;1547;"C03";4863
2238;2017-10-28 00:00:00,000;2017-11-05 00:00:00,000;59425595;30826161;28599434;1555;"C03";4916
2246;2017-11-04 00:00:00,000;2017-11-19 00:00:00,000;33863826;30580490;3283336;1536;"C03";4857
2278;2017-12-15 00:00:00,000;2017-12-21 00:00:00,000;80428597;30172653;50255944;1526;"C03";4830
2290;2017-12-19 00:00:00,000;2018-01-29 00:00:00,000;66015696;30165104;35850592;1526;"C03";4830
2294;2017-12-19 00:00:00,000;2018-02-27 00:00:00,000;92333094;21724759;70608335;1554;"C03";4917
2300;2017-12-22 00:00:00,000;2018-02-22 00:00:00,000;10971432;33341159;-22369727;1535;"C03";4878
2306;2017-12-24 00:00:00,000;2018-01-29 00:00:00,000;82464070;24889888;57574181;1526;"C03";4830
2315;2017-12-27 00:00:00,000;2018-02-27 00:00:00,000;71772627;28318779;43453848;1535;"C03";4878
2318;2017-12-27 00:00:00,000;2018-03-25 00:00:00,000;97267606;20142194;77125412;1554;"C03";4917
2320;2017-12-28 00:00:00,000;2018-01-08 00:00:00,000;89868058;33774964;56093094;1554;"C03";4917
2332;2017-12-29 00:00:00,000;2018-02-27 00:00:00,000;88221000;23043563;65177437;1535;"C03";4878
2338;2017-12-30 00:00:00,000;2018-02-27 00:00:00,000;75884720;26999975;48884746;1554;"C03";4917
2353;2019-01-09 00:00:00,000;2019-02-21 00:00:00,000;753950739;361896355;392054384;1532;"C03";4859
2355;2019-01-11 00:00:00,000;2019-02-21 00:00:00,000;341158035;139874794;201283241;1534;"C03";4933
2356;2019-01-11 00:00:00,000;2019-02-28 00:00:00,000;661254099;429815164;231438935;1535;"C03";4885
2366;2019-01-22 00:00:00,000;2019-03-25 00:00:00,000;515027678;242063009;272964669;1545;"C03";4827
2374;2019-01-30 00:00:00,000;2019-03-02 00:00:00,000;266755373;144047901;122707471;1553;"C03";4833
2378;2019-02-03 00:00:00,000;2019-04-09 00:00:00,000;62375157;35553839;26821317;1522;"C03";4813
2403;2019-03-05 00:00:00,000;2019-04-03 00:00:00,000;16196645;7612423;8584222;1547;"C03";4849
2415;2019-03-18 00:00:00,000;2019-05-17 00:00:00,000;596163822;268273720;327890102;1524;"C03";4811
2417;2019-03-21 00:00:00,000;2019-04-15 00:00:00,000;90716622;58965804;31750818;1526;"C03";4913
2433;2019-04-02 00:00:00,000;2019-05-17 00:00:00,000;194265963;85477024;108788939;1542;"C03";4850
2460;2019-04-26 00:00:00,000;2019-07-05 00:00:00,000;712916107;299424765;413491342;1534;"C03";4893
2465;2019-05-03 00:00:00,000;2019-07-02 00:00:00,000;727803073;363901536;363901536;1539;"C03";4855
2475;2019-05-13 00:00:00,000;2019-07-24 00:00:00,000;133198525;57275366;75923159;1549;"C03";4822
2477;2019-05-18 00:00:00,000;2019-07-22 00:00:00,000;463819291;250462417;213356874;1551;"C03";4880
2480;2019-05-19 00:00:00,000;2019-07-16 00:00:00,000;252101206;103361494;148739711;1554;"C03";4834
2485;2019-05-23 00:00:00,000;2019-06-23 00:00:00,000;492297649;305224543;187073107;1524;"C03";4924
2503;2019-06-13 00:00:00,000;2019-08-07 00:00:00,000;473642064;179983984;293658080;1542;"C03";4856
2509;2019-06-19 00:00:00,000;2019-08-16 00:00:00,000;162680036;69952416;92727621;1548;"C03";4868
2525;2019-07-06 00:00:00,000;2019-09-23 00:00:00,000;419483113;243300205;176182907;1529;"C03";4854
2529;2019-07-11 00:00:00,000;2019-09-09 00:00:00,000;770606524;377597197;393009327;1533;"C03";4817
2536;2019-07-23 00:00:00,000;2019-09-04 00:00:00,000;206174281;107210626;98963655;1540;"C03";4818
2544;2019-07-31 00:00:00,000;2019-10-28 00:00:00,000;488979270;171142745;317836526;1548;"C03";4893
2549;2019-08-07 00:00:00,000;2019-10-19 00:00:00,000;11579306;7294963;4284343;1553;"C03";4811
2557;2019-08-20 00:00:00,000;2019-10-16 00:00:00,000;306355790;147050779;159305011;1526;"C03";4933
2559;2019-08-21 00:00:00,000;2019-09-25 00:00:00,000;719498081;352554060;366944022;1528;"C03";4860
2573;2019-09-03 00:00:00,000;2019-11-20 00:00:00,000;627509913;351405551;276104362;1542;"C03";4882
2581;2019-09-12 00:00:00,000;2019-11-10 00:00:00,000;206061011;84485015;121575997;1550;"C03";4924
2591;2019-09-20 00:00:00,000;2019-12-10 00:00:00,000;305909438;143777436;162132002;1525;"C03";4918
2596;2019-09-30 00:00:00,000;2019-12-29 00:00:00,000;716203922;343777882;372426039;1530;"C03";4924
2600;2019-10-03 00:00:00,000;2019-11-20 00:00:00,000;232614101;102350204;130263896;1534;"C03";4879
2611;2019-10-09 00:00:00,000;2020-01-02 00:00:00,000;521774395;193056526;328717869;1545;"C03";4833
2617;2019-10-14 00:00:00,000;2019-11-15 00:00:00,000;17496224;10497735;6998490;1551;"C03";4838
2631;2019-11-01 00:00:00,000;2019-12-23 00:00:00,000;21690072;10845036;10845036;1530;"C03";4848
2634;2019-11-04 00:00:00,000;2019-12-09 00:00:00,000;81630911;37550219;44080692;1533;"C03";4931
2638;2019-11-06 00:00:00,000;2019-12-31 00:00:00,000;516965972;299840264;217125708;1537;"C03";4834
2651;2019-11-26 00:00:00,000;2020-01-31 00:00:00,000;386466149;216421044;170045106;1550;"C03";4872
2653;2019-11-27 00:00:00,000;2020-02-21 00:00:00,000;205866382;80287889;125578493;1552;"C03";4876
2656;2019-11-28 00:00:00,000;2020-02-18 00:00:00,000;636841328;356631144;280210184;1555;"C03";4810
2657;2019-11-29 00:00:00,000;2020-01-29 00:00:00,000;739705086;318073187;421631899;1521;"C03";4853
2717;2020-02-07 00:00:00,000;2020-03-23 00:00:00,000;580738558;243910194;336828364;1546;"C03";4873
2718;2020-02-08 00:00:00,000;2020-05-04 00:00:00,000;238290298;133442567;104847731;1547;"C03";4885
2729;2020-02-19 00:00:00,000;2020-04-09 00:00:00,000;709745259;276800651;432944608;1523;"C03";4931
2744;2020-03-02 00:00:00,000;2020-04-17 00:00:00,000;470122115;211554952;258567163;1538;"C03";4861
2752;2020-03-08 00:00:00,000;2020-05-23 00:00:00,000;523010406;319036348;203974058;1546;"C03";4887
2755;2020-03-13 00:00:00,000;2020-04-25 00:00:00,000;509561716;290450178;219111538;1549;"C03";4927
2764;2020-03-26 00:00:00,000;2020-04-23 00:00:00,000;356116475;192302896;163813578;1523;"C03";4852
2776;2020-04-21 00:00:00,000;2020-05-17 00:00:00,000;41619233;24555347;17063885;1535;"C03";4876
2777;2020-04-23 00:00:00,000;2020-05-28 00:00:00,000;495582219;227967821;267614398;1536;"C03";4847
2792;2020-05-10 00:00:00,000;2020-06-28 00:00:00,000;646403459;407234179;239169280;1551;"C03";4931
2839;2020-06-20 00:00:00,000;2020-09-05 00:00:00,000;345630856;138252342;207378513;1528;"C03";4883
2841;2020-06-25 00:00:00,000;2020-08-29 00:00:00,000;467972645;271424134;196548511;1530;"C03";4897
2865;2020-07-23 00:00:00,000;2020-08-24 00:00:00,000;689409645;448116269;241293376;1554;"C03";4896
2895;2020-08-16 00:00:00,000;2020-10-24 00:00:00,000;733581106;374126364;359454742;1549;"C03";4905
2906;2020-08-30 00:00:00,000;2020-10-25 00:00:00,000;106362722;62754006;43608716;1525;"C03";4929
2915;2020-09-06 00:00:00,000;2020-11-09 00:00:00,000;164569583;75702008;88867575;1534;"C03";4893
2934;2020-09-26 00:00:00,000;2020-11-12 00:00:00,000;115009965;41403588;73606378;1553;"C03";4921
2946;2020-10-06 00:00:00,000;2020-12-04 00:00:00,000;648181625;278718099;369463526;1530;"C03";4926
2951;2020-10-10 00:00:00,000;2020-11-19 00:00:00,000;575481166;276230960;299250207;1535;"C03";4880
2959;2020-10-15 00:00:00,000;2020-12-01 00:00:00,000;232600547;83736197;148864350;1543;"C03";4848
2975;2020-11-06 00:00:00,000;2021-01-03 00:00:00,000;104126639;67682315;36444324;1524;"C03";4844
2992;2020-11-24 00:00:00,000;2020-12-30 00:00:00,000;237013500;120876885;116136615;1541;"C03";4924
3020;2020-12-24 00:00:00,000;2021-01-21 00:00:00,000;57609340;23619829;33989511;1534;"C03";4871
3022;2020-12-27 00:00:00,000;2021-01-25 00:00:00,000;313598870;197567288;116031582;1536;"C03";4886
3031;2021-01-04 00:00:00,000;2021-02-28 00:00:00,000;553396931;276698465;276698465;1545;"C03";4874
3036;2021-01-11 00:00:00,000;2021-04-08 00:00:00,000;435473162;283057555;152415607;1550;"C03";4846
3047;2021-01-21 00:00:00,000;2021-03-13 00:00:00,000;753150734;444358933;308791801;1526;"C03";4899
3069;2021-02-24 00:00:00,000;2021-05-14 00:00:00,000;707557019;297173948;410383071;1548;"C03";4941
3075;2021-02-27 00:00:00,000;2021-05-14 00:00:00,000;230462806;122145287;108317519;1554;"C03";4906
3089;2021-03-12 00:00:00,000;2021-06-08 00:00:00,000;481949235;308447510;173501725;1533;"C03";4801
3093;2021-03-20 00:00:00,000;2021-04-18 00:00:00,000;27108111;14638380;12469731;1537;"C03";4855
3096;2021-03-21 00:00:00,000;2021-06-17 00:00:00,000;138927728;75020973;63906755;1540;"C03";4889
3097;2021-03-24 00:00:00,000;2021-04-25 00:00:00,000;224769992;146100495;78669497;1541;"C03";4887
3108;2021-04-04 00:00:00,000;2021-05-16 00:00:00,000;176125680;70450272;105675408;1552;"C03";4815
3109;2021-04-05 00:00:00,000;2021-06-17 00:00:00,000;399301628;183678749;215622879;1553;"C03";4910
3137;2021-05-06 00:00:00,000;2021-07-09 00:00:00,000;105814195;63488517;42325678;1546;"C03";4885
3139;2021-05-08 00:00:00,000;2021-06-15 00:00:00,000;19813330;12482398;7330932;1548;"C03";4941
3141;2021-05-09 00:00:00,000;2021-07-18 00:00:00,000;253982063;162548521;91433543;1550;"C03";4876
3147;2021-05-16 00:00:00,000;2021-07-21 00:00:00,000;264877909;137736513;127141397;1521;"C03";4873
3156;2021-05-27 00:00:00,000;2021-07-23 00:00:00,000;550234857;258610383;291624474;1530;"C03";4838
3171;2021-06-11 00:00:00,000;2021-08-30 00:00:00,000;237579758;149675248;87904511;1545;"C03";4940
3173;2021-06-12 00:00:00,000;2021-08-01 00:00:00,000;545333732;343560251;201773481;1547;"C03";4863
3190;2021-07-03 00:00:00,000;2021-09-14 00:00:00,000;660658159;363361987;297296172;1529;"C03";4916
3200;2021-07-17 00:00:00,000;2021-08-27 00:00:00,000;653993176;326996588;326996588;1539;"C03";4912
3202;2021-07-17 00:00:00,000;2021-10-01 00:00:00,000;446164334;160619160;285545174;1541;"C03";4852
3236;2021-09-02 00:00:00,000;2021-11-11 00:00:00,000;403014027;201507013;201507013;1540;"C03";4821
3248;2021-09-16 00:00:00,000;2021-10-30 00:00:00,000;294918522;123865779;171052743;1552;"C03";4878
3249;2021-09-18 00:00:00,000;2021-12-05 00:00:00,000;445087345;240347166;204740179;1553;"C03";4852
3280;2021-11-01 00:00:00,000;2021-12-26 00:00:00,000;703204411;443018779;260185632;1549;"C03";4924
3291;2021-11-12 00:00:00,000;2022-01-24 00:00:00,000;217559517;132711305;84848212;1525;"C03";4859
3293;2021-11-13 00:00:00,000;2022-02-02 00:00:00,000;172689747;74256591;98433156;1527;"C03";4882
3304;2021-11-23 00:00:00,000;2022-02-05 00:00:00,000;550014018;242006168;308007850;1538;"C03";4817
1256;2015-01-11 00:00:00,000;2015-02-10 00:00:00,000;67922505;35435914;32486591;1539;"C02";4826
1262;2015-01-14 00:00:00,000;2015-01-25 00:00:00,000;75204270;30580490;44623780;1536;"C02";4916
1270;2015-01-23 00:00:00,000;2015-02-03 00:00:00,000;90455588;34978105;55477483;1551;"C02";4828
1277;2015-02-03 00:00:00,000;2015-02-07 00:00:00,000;63150363;37718661;25431702;1550;"C02";4846
1281;2015-02-07 00:00:00,000;2015-03-10 00:00:00,000;52874622;30253926;22620696;1547;"C02";4821
1318;2015-03-12 00:00:00,000;2015-04-19 00:00:00,000;34105315;31960772;2144543;1523;"C02";4860
1320;2015-03-14 00:00:00,000;2015-06-04 00:00:00,000;55863609;27800003;28063606;1552;"C02";4886
1337;2015-04-07 00:00:00,000;2015-05-06 00:00:00,000;44428658;27563117;16865541;1544;"C02";4833
1344;2015-04-16 00:00:00,000;2015-05-03 00:00:00,000;48792128;29184176;19607952;1529;"C02";4921
1347;2015-04-19 00:00:00,000;2015-07-19 00:00:00,000;2064235;37266935;-35202700;1542;"C02";4804
1368;2015-05-08 00:00:00,000;2015-06-13 00:00:00,000;66505607;35422391;31083216;1545;"C02";4809
1372;2015-05-14 00:00:00,000;2015-06-30 00:00:00,000;861501;33846226;-32984725;1525;"C02";4827
1373;2015-05-16 00:00:00,000;2015-05-24 00:00:00,000;84607235;33493114;51114121;1534;"C02";4837
1388;2015-05-26 00:00:00,000;2015-07-04 00:00:00,000;23660160;30929926;-7269766;1541;"C02";4864
1407;2015-06-12 00:00:00,000;2015-07-20 00:00:00,000;74078324;35435914;38642410;1539;"C02";4923
1412;2015-06-17 00:00:00,000;2015-07-13 00:00:00,000;85050446;31654264;53396182;1548;"C02";4873
1432;2015-07-03 00:00:00,000;2015-07-05 00:00:00,000;6200735;30172653;-23971918;1526;"C02";4828
1437;2015-07-14 00:00:00,000;2015-10-11 00:00:00,000;69304989;31015566;38289423;1530;"C02";4826
1439;2015-07-16 00:00:00,000;2015-08-24 00:00:00,000;81394533;30339947;51054586;1527;"C02";4914
1445;2015-07-19 00:00:00,000;2015-09-08 00:00:00,000;17954480;30929926;-12975446;1541;"C02";4917
1447;2015-07-21 00:00:00,000;2015-09-01 00:00:00,000;24770031;29410295;-4640264;1537;"C02";4886
1453;2015-07-28 00:00:00,000;2015-10-02 00:00:00,000;73427968;27800003;45627965;1552;"C02";4832
1485;2015-08-29 00:00:00,000;2015-11-15 00:00:00,000;14992274;29839505;-14847231;1522;"C02";4806
1505;2015-09-28 00:00:00,000;2015-12-28 00:00:00,000;50668660;30929926;19738734;1541;"C02";4821
1514;2015-10-13 00:00:00,000;2015-11-27 00:00:00,000;400257;27800003;-27399746;1552;"C02";4802
1516;2015-10-14 00:00:00,000;2015-10-18 00:00:00,000;95463735;33774964;61688771;1554;"C02";4817
1520;2015-10-18 00:00:00,000;2015-12-24 00:00:00,000;29234511;29839505;-604994;1522;"C02";4834
1537;2015-11-05 00:00:00,000;2016-02-03 00:00:00,000;3726034;34978105;-31252071;1551;"C02";4880
1542;2015-11-11 00:00:00,000;2015-12-23 00:00:00,000;92099833;31243926;60855907;1549;"C02";4840
1554;2015-12-02 00:00:00,000;2016-01-30 00:00:00,000;56293144;37718661;18574483;1550;"C02";4818
1557;2015-12-09 00:00:00,000;2016-01-29 00:00:00,000;88005337;29410295;58595042;1537;"C02";4830
1579;2015-12-25 00:00:00,000;2016-03-26 00:00:00,000;65488330;31960772;33527558;1523;"C02";4819
1591;2016-01-14 00:00:00,000;2016-02-14 00:00:00,000;57887593;29779423;28108170;1524;"C02";4910
1593;2016-01-15 00:00:00,000;2016-01-25 00:00:00,000;68690280;27563117;41127163;1544;"C02";4891
1614;2016-02-09 00:00:00,000;2016-04-11 00:00:00,000;29531065;31666202;-2135137;1521;"C02";4816
1632;2016-03-02 00:00:00,000;2016-04-09 00:00:00,000;51564712;29839505;21725207;1522;"C02";4896
1634;2016-03-04 00:00:00,000;2016-03-16 00:00:00,000;41097742;34347677;6750065;1532;"C02";4836
1635;2016-03-04 00:00:00,000;2016-05-12 00:00:00,000;86392488;33341159;53051329;1535;"C02";4880
1636;2016-03-04 00:00:00,000;2016-05-02 00:00:00,000;28430919;34347677;-5916758;1532;"C02";4909
1645;2016-03-17 00:00:00,000;2016-04-05 00:00:00,000;25303455;28454772;-3151317;1546;"C02";4828
1655;2016-03-27 00:00:00,000;2016-05-20 00:00:00,000;60110426;32378412;27732014;1531;"C02";4833
1658;2016-03-31 00:00:00,000;2016-05-17 00:00:00,000;67379432;33774964;33604468;1554;"C02";4844
1663;2016-04-04 00:00:00,000;2016-05-05 00:00:00,000;31650458;37718661;-6068203;1550;"C02";4915
1665;2016-04-08 00:00:00,000;2016-05-17 00:00:00,000;18023787;37266935;-19243148;1542;"C02";4833
1667;2016-04-09 00:00:00,000;2016-04-20 00:00:00,000;39204600;35422391;3782209;1545;"C02";4910
1674;2016-04-15 00:00:00,000;2016-05-21 00:00:00,000;19929826;31666202;-11736376;1521;"C02";4842
1676;2016-04-17 00:00:00,000;2016-06-22 00:00:00,000;66086122;39637083;26449039;1528;"C02";4917
